industry_code,industry,stock_code,constituent_asof,source,retrieved_at
801010,农林牧渔,000505,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,000592,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,000702,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,000713,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,000735,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,000798,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,000911,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,000930,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,000972,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,000998,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,001201,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,002041,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,002069,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,002100,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,002124,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,002157,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,002234,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,002286,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,002299,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,002311,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,002321,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,002385,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,002458,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,002481,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,002548,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,002556,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,002567,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,002679,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,002688,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,002714,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,002746,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,002772,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,002852,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,002868,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,002891,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,002982,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,003030,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,300021,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,300087,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,300094,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,300119,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,300138,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,300175,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,300189,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,300268,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,300313,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,300498,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,300511,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,300673,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,300761,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,300871,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,300967,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,300970,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,300999,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,600097,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,600108,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,600127,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,600191,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,600195,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,600201,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,600251,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,600257,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,600265,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,600313,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,600354,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,600359,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,600371,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,600467,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,600540,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,600598,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,600737,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,600962,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,600965,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,600975,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,601118,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,601952,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,603336,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,603363,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,603566,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,603609,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,603668,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,605198,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,605296,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,688098,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,688526,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,301116,2022-01-18,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,603477,2022-01-25,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,001313,2022-02-16,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,000663,2022-08-01,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,002696,2022-08-01,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,600883,2022-08-01,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,603182,2022-09-09,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,603151,2022-10-19,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,001338,2022-11-16,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,001366,2023-03-07,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,301498,2023-08-16,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,603231,2023-12-01,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,002215,2025-05-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,688156,2025-05-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,000048,2025-08-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,603717,2025-08-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,000876,2026-07-02,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,002086,2026-07-02,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801010,农林牧渔,000019,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.308145+00:00
801030,基础化工,000510,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,000525,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,000545,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,000553,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,000565,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,000635,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,000677,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,000683,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,000707,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,000731,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,000782,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,000792,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,000818,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,000822,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,000830,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,000859,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,000881,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,000893,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,000902,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,000912,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,000936,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,000973,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,000990,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,001207,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,001217,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,001218,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002037,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002054,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002064,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002068,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002092,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002096,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002108,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002109,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002136,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002145,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002165,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002170,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002206,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002211,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002224,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002226,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002246,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002250,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002258,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002263,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002312,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002319,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002324,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002326,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002360,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002361,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002381,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002386,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002391,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002395,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002407,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002427,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002440,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002442,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002453,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002455,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002470,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002496,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002513,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002522,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002538,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002539,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002549,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002562,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002585,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002588,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002597,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002601,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002632,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002637,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002666,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002669,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002683,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002734,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002748,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002749,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002753,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002768,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002783,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002802,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002809,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002810,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002825,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002827,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002838,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002886,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002895,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002909,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002915,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002917,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002942,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002971,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002998,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,002999,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,003002,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,003017,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,003042,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300019,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300041,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300067,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300082,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300107,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300109,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300121,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300163,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300169,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300174,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300180,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300200,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300218,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300221,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300225,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300230,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300243,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300261,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300305,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300320,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300321,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300387,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300405,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300478,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300487,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300505,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300522,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300535,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300538,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300539,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300575,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300586,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300587,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300641,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300644,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300665,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300717,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300721,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300727,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300731,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300741,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300758,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300767,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300796,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300798,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300801,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300806,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300821,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300829,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300848,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300858,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300876,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300891,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300910,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300920,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300927,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300980,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,300995,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,301003,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,301019,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,301035,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,301036,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,301037,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,301057,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,301059,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,301069,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,301071,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,301076,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,301077,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,301092,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,301100,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,301118,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
801030,基础化工,301149,2021-12-13,akshare:index_component_sw,2026-09-24T15:32:15.531328+00:00
